Logged,Captured,Device ID,Stats,Uptime,CPM0,CPM1,Latitude,Longitude,Altitude,Bat V,Bat SOC,Bat I,SNR,Temp C,Humid %,Press Pa,PMS PM 1.0,PMS PM 2.5,PMS PM 10.0,PMS # 0.3,PMS # 0.5,PMS # 1.0,PMS # 2.5,PMS # 5.0,PMS # 10.0,PMS # Secs,OPC PM 1.0,OPC PM 2.5,OPC PM 10.0,OPC # 0.38,OPC # 0.54,OPC # 1.0,OPC # 2.1,OPC # 5.0,OPC # 10.0,OPC # Secs
2016-12-02 17:35:19,2016-12-02T17:35:16Z,1760298042,,,28,13,42.565331,-70.782753,88,4.1848,118.48,-57.570,,17.01,32.91,1004.95,0,0,0,8598,2421,159,2,2,0,100,0.495030,0.621422,1.863565,240,55,13,6,1,0,80
2016-12-02 17:50:18,2016-12-02T17:50:15Z,1760298042,,,26,11,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 18:05:18,2016-12-02T18:05:16Z,1760298042,,,31,14,42.565331,-70.782753,88,4.1868,118.68,-51.310,,17.33,32.23,1005.02,0,1,1,13524,3263,229,19,9,0,100,0.667102,0.911140,2.748302,282,57,17,15,3,0,80
2016-12-02 18:20:18,2016-12-02T18:20:15Z,1760298042,,,30,7,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 18:35:19,2016-12-02T18:35:16Z,1760298042,,,29,11,42.565331,-70.782753,88,4.1880,118.80,-43.400,,17.62,33.35,1004.81,0,0,1,11097,3042,214,48,10,0,100,0.773894,0.994032,1.093588,276,73,17,7,0,0,80
2016-12-02 18:50:18,2016-12-02T18:50:16Z,1760298042,,,31,11,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 19:05:19,2016-12-02T19:05:16Z,1760298042,,,30,8,42.565331,-70.782753,88,4.1876,118.76,-39.900,,14.88,36.73,1004.76,0,0,0,8061,2165,103,19,0,0,100,0.448468,0.587637,0.722127,180,36,10,6,0,0,80
2016-12-02 19:20:18,2016-12-02T19:20:16Z,1760298042,,,31,9,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 19:35:18,2016-12-02T19:35:16Z,1760298042,,,34,9,42.565331,-70.782753,88,4.1908,119.08,-55.700,,13.80,38.08,1004.80,0,0,1,10713,3048,237,38,20,10,100,0.314198,0.401228,0.681246,174,29,8,6,0,0,80
2016-12-02 19:50:18,2016-12-02T19:50:16Z,1760298042,,,30,9,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 20:05:18,2016-12-02T20:05:16Z,1760298042,,,28,8,42.565331,-70.782753,88,4.1840,118.40,0.080,,12.07,42.27,1004.98,0,0,0,9702,2715,177,12,0,0,100,0.399297,0.564368,2.848812,123,39,11,7,0,1,80
2016-12-02 20:20:18,2016-12-02T20:20:16Z,1760298042,,,28,11,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 20:35:19,2016-12-02T20:35:16Z,1760298042,,,30,9,42.565331,-70.782753,88,4.1812,118.12,0.050,,11.82,41.99,1005.14,0,0,0,8145,2213,152,0,0,0,100,0.311503,0.373110,0.413386,123,31,4,2,0,0,80
2016-12-02 20:50:18,2016-12-02T20:50:16Z,1760298042,,,26,9,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 21:05:18,2016-12-02T21:05:16Z,1760298042,,,26,10,42.565331,-70.782753,88,4.1800,118.00,0.050,,10.72,45.30,1005.35,0,0,0,8922,2521,113,0,0,0,100,0.493290,0.617247,0.653544,166,31,16,3,0,0,80
2016-12-02 21:20:19,2016-12-02T21:20:16Z,1760298042,,,30,9,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 21:35:18,2016-12-02T21:35:16Z,1760298042,,,30,13,42.565331,-70.782753,88,4.1776,117.76,0.080,,9.28,49.28,1005.41,0,0,1,9834,2724,269,28,19,0,100,0.698455,0.907214,2.774610,261,81,20,5,3,0,80
2016-12-02 21:50:18,2016-12-02T21:50:16Z,1760298042,,,31,14,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 22:05:18,2016-12-02T22:05:16Z,1760298042,,,30,13,42.565331,-70.782753,88,4.1760,117.60,0.080,,8.23,50.92,1005.61,0,0,1,11913,3224,87,2,2,2,100,0.621072,0.780035,0.819340,213,62,12,4,0,0,80
2016-12-02 22:20:18,2016-12-02T22:20:15Z,1760298042,,,28,11,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 22:35:19,2016-12-02T22:35:16Z,1760298042,,,30,11,42.565331,-70.782753,88,4.1760,117.60,0.090,,7.62,51.31,1005.55,0,0,1,8340,2328,158,43,28,0,100,0.549183,0.663121,0.693552,211,38,10,3,0,0,80
2016-12-02 22:50:18,2016-12-02T22:50:16Z,1760298042,,,32,10,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 23:05:19,2016-12-02T23:05:16Z,1760298042,,,29,10,42.565331,-70.782753,88,4.1728,117.28,0.080,,7.01,55.94,1005.54,1,1,2,14991,4211,281,16,0,0,100,1.274366,1.543338,1.889883,423,122,23,3,1,0,80
2016-12-02 23:20:18,2016-12-02T23:20:15Z,1760298042,,,32,15,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02 23:35:18,2016-12-02T23:35:16Z,1760298042,,,32,12,42.565331,-70.782753,88,4.1716,117.16,0.470,,6.72,56.73,1005.64,1,2,3,17910,5013,367,55,15,0,100,1.380579,1.677209,2.028580,462,101,13,10,0,0,80
2016-12-02 23:50:20,2016-12-02T23:50:17Z,1760298042,,,31,10,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 00:05:19,2016-12-03T00:05:16Z,1760298042,,,33,12,42.565331,-70.782753,88,4.1692,116.92,0.100,,6.24,56.97,1005.74,0,1,1,14022,3877,294,48,21,0,100,1.062948,1.304662,3.672489,371,62,22,6,0,1,80
2016-12-03 00:20:19,2016-12-03T00:20:16Z,1760298042,,,30,10,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 00:35:19,2016-12-03T00:35:16Z,1760298042,,,31,12,42.565331,-70.782753,88,4.1684,116.84,0.090,,6.08,56.30,1005.57,0,1,1,11937,3274,282,24,15,0,100,0.790888,0.946918,1.353119,302,79,14,3,1,0,80
2016-12-03 00:50:18,2016-12-03T00:50:16Z,1760298042,,,28,11,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 01:05:19,2016-12-03T01:05:16Z,1760298042,,,30,12,42.565331,-70.782753,88,4.1672,116.72,0.080,,5.86,58.14,1005.44,0,1,1,11307,3016,237,57,2,2,100,0.867193,1.035413,1.052727,302,85,16,1,0,0,80
2016-12-03 01:20:19,2016-12-03T01:20:16Z,1760298042,,,27,10,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 01:35:18,2016-12-03T01:35:16Z,1760298042,,,26,9,42.565331,-70.782753,88,4.1656,116.56,0.080,,5.80,60.18,1005.17,1,1,2,13233,3731,366,44,10,0,100,1.307322,1.560840,2.144764,362,73,9,5,1,0,80
2016-12-03 01:50:18,2016-12-03T01:50:15Z,1760298042,,,34,15,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 02:05:18,2016-12-03T02:05:16Z,1760298042,,,34,11,42.565331,-70.782753,88,4.1640,116.40,0.300,,5.68,60.26,1005.07,0,1,1,10824,3094,288,63,11,0,100,0.802152,0.902169,0.903334,219,58,2,0,0,0,80
2016-12-03 02:20:18,2016-12-03T02:20:15Z,1760298042,,,30,14,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 02:35:19,2016-12-03T02:35:16Z,1760298042,,,24,11,42.565331,-70.782753,88,4.1616,116.16,0.100,,5.38,61.27,1005.05,0,1,2,12375,3478,197,53,9,0,100,0.992738,1.219529,1.646618,279,74,8,7,0,0,80
2016-12-03 02:50:18,2016-12-03T02:50:16Z,1760298042,,,29,10,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 03:05:18,2016-12-03T03:05:16Z,1760298042,"uptime_min:1448 transmitted_bytes:8579 oneshots:97",1448,,,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 03:05:38,2016-12-03T03:05:34Z,1760298042,,,30,14,42.565331,-70.782753,88,4.1600,116.00,0.090,,5.33,62.30,1004.84,0,1,1,11217,3169,267,19,15,0,100,0.697836,0.858382,1.017855,205,59,8,3,0,0,80
2016-12-03 03:20:18,2016-12-03T03:20:16Z,1760298042,,,31,10,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 03:35:19,2016-12-03T03:35:16Z,1760298042,,,29,9,42.565331,-70.782753,88,4.1600,116.00,0.090,,5.49,61.69,1004.94,0,0,1,10371,2871,209,42,10,0,100,0.761661,0.977469,1.073755,208,65,14,5,0,0,80
2016-12-03 03:50:18,2016-12-03T03:50:15Z,1760298042,,,29,7,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 04:05:18,2016-12-03T04:05:16Z,1760298042,,,28,11,42.565331,-70.782753,88,4.1584,115.84,0.100,,5.46,61.27,1004.97,0,0,1,10419,2976,211,24,24,5,100,0.768503,0.910838,0.948967,243,53,7,3,0,0,80
2016-12-03 04:20:18,2016-12-03T04:20:15Z,1760298042,,,31,9,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 04:35:19,2016-12-03T04:35:16Z,1760298042,,,25,10,42.565331,-70.782753,88,4.1560,115.60,0.100,,5.29,62.94,1004.57,0,0,1,10218,2701,287,24,4,0,100,0.620795,0.769889,0.983514,211,56,10,5,0,0,80
2016-12-03 04:50:18,2016-12-03T04:50:16Z,1760298042,,,30,9,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 05:05:18,2016-12-03T05:05:16Z,1760298042,,,29,10,42.565331,-70.782753,88,4.1556,115.56,0.210,,5.43,62.46,1004.76,0,0,1,11184,2937,191,28,18,0,100,0.736558,0.847095,0.860091,246,44,7,1,0,0,80
2016-12-03 05:20:18,2016-12-03T05:20:16Z,1760298042,,,29,11,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 05:35:18,2016-12-03T05:35:16Z,1760298042,,,24,11,42.565331,-70.782753,88,4.1528,115.28,0.060,,5.45,67.41,1005.37,0,0,0,2565,773,82,10,0,0,100,0.311315,0.384575,0.497585,122,25,9,1,0,0,80
2016-12-03 05:50:18,2016-12-03T05:50:16Z,1760298042,,,28,12,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 06:05:19,2016-12-03T06:05:16Z,1760298042,,,30,9,42.565331,-70.782753,88,4.1520,115.20,0.090,,4.83,68.52,1005.89,0,0,0,2085,552,30,15,7,7,100,0.205826,0.249531,0.250431,85,25,5,0,0,0,80
2016-12-03 06:20:18,2016-12-03T06:20:16Z,1760298042,,,28,10,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 06:35:19,2016-12-03T06:35:16Z,1760298042,,,26,11,42.565331,-70.782753,88,4.1500,115.00,0.100,,3.81,68.54,1005.84,0,0,0,1911,524,56,8,8,0,100,0.165061,0.209732,0.219287,66,20,5,1,0,0,80
2016-12-03 06:50:18,2016-12-03T06:50:15Z,1760298042,,,34,8,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 07:05:19,2016-12-03T07:05:16Z,1760298042,,,31,10,42.565331,-70.782753,88,4.1480,114.80,0.100,,3.28,68.83,1006.34,0,0,0,1962,517,16,0,0,0,100,0.311207,0.357720,0.361345,84,15,3,0,0,0,80
2016-12-03 07:20:20,2016-12-03T07:20:16Z,1760298042,,,34,12,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 07:35:19,2016-12-03T07:35:16Z,1760298042,,,26,10,42.565331,-70.782753,88,4.1468,114.68,0.090,,3.64,67.12,1006.12,0,0,0,1311,347,33,0,0,0,100,0.177526,0.206872,0.212991,79,16,3,1,0,0,80
2016-12-03 07:50:19,2016-12-03T07:50:16Z,1760298042,,,22,9,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 08:05:19,2016-12-03T08:05:16Z,1760298042,,,29,9,42.565331,-70.782753,88,4.1448,114.48,0.090,,3.44,68.52,1006.04,0,0,0,5706,893,67,10,10,0,100,0.529734,0.621202,0.633534,144,47,3,1,0,0,80
2016-12-03 08:20:20,2016-12-03T08:20:16Z,1760298042,,,29,14,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 08:35:18,2016-12-03T08:35:16Z,1760298042,,,27,10,42.565331,-70.782753,88,4.1440,114.40,0.100,,3.23,71.03,1006.17,0,0,0,2436,683,68,18,9,9,100,0.306908,0.375374,0.495333,127,33,6,2,0,0,80
2016-12-03 08:50:19,2016-12-03T08:50:16Z,1760298042,,,23,8,42.565331,-70.782753,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-03 09:06:22,2016-12-03T09:05:16Z,1760298042,,,29,12,42.565331,-70.782753,88,4.1420,114.20,0.060,,2.78,71.67,1006.24,0,0,0,2637,748,82,10,0,0,100,0.250046,0.293374,0.365589,96,28,2,1,0,0,80
